SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
O=C(O)CSCCNC(=O)OC1CCCC1,True,0.6951352479872808,247.31599999999997,1.4729999999999996,6,75.63000000000001,2,4,True,0.0999999964316017,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(O)CSCCNC(=O)OC1CCCCC1,True,0.7137554902052903,261.343,1.8631,6,75.63000000000001,2,4,True,0.0999999964316017,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCNC1CNC1,True,0.4916897550661452,100.165,-0.4323000000000001,2,24.06,2,2,True,0.0999999953367517,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCC(=O)NC[C@H]1CCCN1C(=O)CCNC(=O)COC,True,0.609238627179151,327.42500000000007,0.4365000000000019,10,87.74000000000001,2,4,True,0.0969323467726037,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]1CCCN1,True,0.4381378098025668,70.115,0.53159,0,12.03,1,1,True,0.0909063034269797,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCOC(=O)C=C1CCSCC1,True,0.5166541622480514,200.30299999999997,2.3930000000000007,3,26.3,0,3,True,0.0801679385623247,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(COc1ccc(F)cc1F)Oc1ccccc1C(=O)O,True,0.6788273357230825,308.23600000000005,2.6474,5,72.83,1,4,True,0.0624536594695429,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#C[C@@H]1CCCN1CCOCCCCCNC,True,0.4864141542742228,238.375,1.4902999999999995,9,24.5,1,3,True,0.0594623063856931,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN1CCC[C@H]1CO,True,0.5225943932469587,115.176,0.0728999999999998,1,23.47,1,2,True,0.0587771874889194,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCN1CCC[C@H]1CO,True,0.6329196629805498,143.23,0.8531,3,23.47,1,2,True,0.0587771874889194,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#CCOC(=O)C(C)=CC=C,True,0.2621330222635313,150.17699999999996,1.2951,3,26.3,0,2,True,0.0548118501244203,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=CC=C(C)C(C)=O,True,0.3903738557170921,110.15599999999998,1.7077,2,17.07,0,1,True,0.0547861245230081,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCC(=O)NCCCN(C)CC(=O)N(C)C(C)C,True,0.618650780615517,285.432,1.4814999999999998,10,52.650000000000006,1,3,True,0.0530464948244817,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=NC1=CCCCCCCC1Cl,True,0.4379374112553079,185.698,3.5325000000000024,1,12.36,0,1,True,0.052631651665104,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N[C@@H]1CCCCCN1COCCOCCOCCOCCO,True,0.4676060578760247,320.43000000000006,0.1634000000000016,13,86.41000000000001,2,7,True,0.0526315789464717,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCNC(=O)C(=O)N1CCc2c(F)cccc21,True,0.7348363959984667,236.24599999999995,0.8508999999999995,1,49.41,1,2,True,0.0500004332232355,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Fc1cccc(NC(=S)NC[C@H]2CCCO2)c1,True,0.8108982251933079,254.33,2.2911,3,33.29,2,2,True,0.0500000022250496,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Fc1cccc(NC(=S)NC2CCCCC2)c1,True,0.7883894827222857,252.35799999999995,3.4448000000000025,2,24.06,2,1,True,0.0500000022250496,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1cccc(F)c1)OCC(F)(F)F,True,0.8028349495803108,237.15199999999996,2.936500000000001,2,38.33,1,2,True,0.0500000022250496,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(NC(=S)Nc1cccc(F)c1)c1ccccc1,True,0.8272573006318761,274.32,2.952500000000001,2,41.13,2,2,True,0.0500000022250496,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Fc1cccc(NC(=S)NC2CC2)c1,True,0.7322094872527704,210.277,2.2745,2,24.06,2,1,True,0.0500000022250496,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C[C@]1(NCNCCCCCNCNCCO)CCOC1,True,0.2345049503142329,288.4360000000001,-0.3985999999999969,13,77.58,5,6,True,0.05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCO[C@H]1C[C@@H]1C,True,0.5097676447674742,100.161,1.4313,2,9.23,0,1,True,0.05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(CCc1ccncc1)NCC(=O)OCc1ccccc1,True,0.7924214359044728,298.342,1.8738,7,68.29,1,4,True,0.0499999997847123,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(CCc1ccncc1)NCC(=O)NCCc1ccccc1,True,0.7757245620739532,311.385,1.4892999999999994,8,71.09,2,3,True,0.0499999997847123,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(O)CSCCNC(=O)OC1CCC1,True,0.6713982198375364,233.289,1.0828999999999998,6,75.63000000000001,2,4,True,0.0499999982158008,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#CCNC(=O)C(=O)Nc1ccc(C(F)(F)F)nc1,True,0.6167655836420561,271.198,0.7882999999999998,2,71.09,2,3,True,0.0499999978436998,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(CSc1ncccc1Cl)NCCCOc1ccccc1,True,0.592584252056377,336.84400000000005,3.4124000000000025,8,51.22,1,4,True,0.0499999975679766,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cc1ncccc1CNCCc1ccccc1C(=O)O,True,0.7913124012870664,270.33199999999994,2.42052,6,62.22,2,3,True,0.0493445439650436,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(O)CCCCCNC(=O)OCc1ccccc1,True,0.7081971999419411,265.309,2.557800000000001,8,75.63000000000001,2,3,True,0.0493445439650436,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCC(=O)NCCCN(C)CC(=O)N(C)CC(F)(F)F,True,0.6213425391193007,325.37499999999994,1.6353999999999995,10,52.650000000000006,1,3,True,0.0385623206294297,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCOC(=O)C=C1CCC(C)CC1,True,0.5119280871591306,196.28999999999996,3.076100000000002,3,26.3,0,2,True,0.0267389853877468,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCOC(=O)C=C1CN(C(=O)OC(C)(C)C)C1,True,0.5722829604852198,255.31399999999996,2.1167,3,55.84,0,4,True,0.0267226761882279,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCOC(=O)C=C1CCC1,True,0.4590844254700432,154.20899999999995,2.0499,3,26.3,0,2,True,0.0267188978446629,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=CC=C(C)CC[C@H](C)[C@H]1C(=O)C[C@H]2[C@H]1C=CC(C)=C[C@H]2C,True,0.6116881235463821,298.47,5.508600000000006,5,17.07,0,1,True,0.0118657526482514,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCOC(=O)C=C(C)C,True,0.4441316422444397,142.19799999999998,1.9058,3,26.3,0,2,True,0.0072275943002135,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=CC=C(C)C[C@H](CC=C(C)C)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,True,0.3886739999470073,342.432,1.0501999999999994,8,99.38,4,6,True,0.0039877007857827,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCN1CCC[C@H]1C#N,True,0.5761518294390672,138.21399999999997,1.38438,2,27.03,0,2,True,0.0011025644351987,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COCCOCCN1CCC[C@H]1CO,True,0.5961702584236105,203.282,0.1060999999999997,7,41.93000000000001,1,4,True,0.0007876147628869,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N#C[C@@H]1CCCN1CCCOCCCN,True,0.6305663807708112,211.309,0.7298799999999999,7,62.28,1,4,True,0.0004551596631021,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N#C[C@@H]1CCCN1S,True,0.4888760529809074,128.20000000000002,0.81918,0,27.03,1,3,True,0.0002951478449163,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN1CCCC[C@@H]1CN,True,0.5546073292744328,128.219,0.4294000000000001,1,29.26,1,2,True,5.232499839023819e-05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN1[CH]COCC1,True,0.4281426810630483,100.141,0.11019,0,12.47,0,2,True,4.540106003803219e-05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C[C@H]1CCCCN1C,True,0.4597975034602881,113.204,1.4906,0,3.24,0,1,True,3.3016201452769306e-05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NCCNCCOCCCCN[C@@]1(N)CCSC1,True,0.3065638070197606,276.45,-0.2869999999999975,11,85.33,4,6,True,1.991681351158014e-05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCCCCCCCCCCCCCCCCCCC[C]Nc1nonc1NC,True,0.1152345250886302,448.7400000000002,9.164090000000003,25,62.98,2,5,True,3.7788309181589134e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1CCNCC1,True,0.0712221293686245,530.5960000000003,-0.0642999999999935,28,127.36000000000004,3,12,False,3.4846890735354145e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1CCCCC1,True,0.0873201097325773,529.6080000000004,1.5164000000000026,28,115.33000000000004,2,11,False,2.490033440027229e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1CCCC1,True,0.0887541221099889,515.5810000000005,1.126300000000004,28,115.33000000000004,2,11,False,2.2645036950420857e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1CCOCC1,True,0.0823010238056275,531.5800000000004,0.3627000000000056,28,124.56000000000004,2,12,False,2.097486919484627e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1=CSC1,True,0.0867816789721238,517.5780000000003,0.7719000000000029,28,115.33000000000004,2,12,False,1.901533944353227e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1CNCCN1,True,0.0541003485331,531.5840000000004,-1.2973999999999908,28,139.39,4,13,False,1.4324864901888305e-06,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC1=CC[C@@]2(CCCNC2)C1,True,0.0697725188329676,582.6720000000003,1.2312000000000043,28,127.36000000000004,3,12,False,3.538478686238008e-07,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COCCN1CCC[C@H]1CO,True,0.6307326155823393,159.22899999999998,0.0895000000000001,4,32.7,1,3,True,1.9792165883865457e-07,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCOC12COCC1(CO)NCCCCCCN2,True,0.0391732113680006,659.755,-0.6054999999999899,29,168.85000000000002,5,15,False,2.2684357705476693e-08,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNc1nonc1N[C]CCCCCCCCCCCCCCCCCCCCCCCOS,True,0.0488197391511265,496.8060000000005,9.00559,27,72.21000000000001,3,7,True,1.5772696649471043e-08,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCONCNCCNCCOCCCCN[C@@]1(N)CCSC1,True,0.1425119052117456,363.57200000000006,0.2326000000000039,17,92.6,5,8,True,2.822300024736992e-09,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N[C@@H]1CCCCCN1CPCNCOCCNO,True,0.2098827893231845,278.33699999999993,0.2832000000000004,9,82.78,4,6,True,1.7036103521926884e-11,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNCCCOCCN1CCC[C@H]1CO,True,0.5636285664639769,216.325,0.0692000000000002,8,44.73,2,4,True,3.823748439224721e-12,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCSNCCCCN1CCC[C@H]1C#N,True,0.5230504561588071,241.40399999999997,2.402380000000001,8,39.06,1,4,True,5.386380040386499e-13,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNCCNCCNCCCCCCCCCCCCCCCCCCCCCCC[C]Nc1nonc1NC,True,0.0441691778039015,563.9200000000004,7.542790000000007,33,99.07,5,8,False,7.304058734537888e-14,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCNCCCCCNCCCCOCCN1[CH]COCC1,True,0.2440001156929193,360.5190000000002,0.5930900000000028,18,75.22,3,7,True,2.469305641749734e-15,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNc1nonc1N[C]CCCCCCCCCCCCCCCCCCCCCCCCCCCNCCCCCCNCCNOC,True,0.0259930899719884,692.1350000000001,10.595189999999995,42,108.3,5,9,False,1.138088315737576e-16,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNc1nonc1N[C]CCCCCCCCCCCCCCCCCCCCCCCCCCCCNCCCCCCNCCOCCCOCCNCNCCCO,True,0.0189777465712556,865.3909999999995,10.776689999999991,54,149.79,7,12,False,9.262736935733093e-22,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNc1nonc1N[C]CCCCCCCCCCCCCCCCCCCCCCCCCCOCCOCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCCCCCCCCCCCCCCNCCOCCF,True,0.0328394115840279,1333.2249999999997,25.908190000000044,87,121.16000000000004,3,11,False,2.450538980904509e-26,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]C([O-])CSCCC,True,0.5205619542907255,131.22,0.56959,4,23.06,0,2,True,9.877008751556888e-30,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNc1nonc1N[C]CCCCCCCCCCCCCCCCCCCCCCCNPOCCOCCOCCOCCOCOBOCCOCCOCCOCCOCCOCCCCCCCCCCCCCOCCOCCOCCONOCCCCCOCCOCCNCCCCCCCCCNCCNCCCOCCNCCCCPONCCOCCOCCOCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCCNCCCCNPCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCOCCCCCO,True,0.0071948165705083,3215.163000000001,22.90989,212,569.9100000000001,12,56,False,2.585823631769592e-40,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCCCCCCCCCCCCNCCCONCNOCCCPNOCCCCCCOOCCOCCOCCOCCOOCCOCCOCCOCCOCSCCCCSPOSOCBPCCNCCNCCNCCCCNCCNCCNCCSNCCOCNNCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C]Nc1nonc1NC,True,0.0033141961325538,2218.0040000000017,18.943890000000003,139,376.2799999999998,15,39,False,1.981986864055082e-44,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C/C=C\N,True,0.4296407387710388,57.096,0.4787000000000001,0,26.02,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C/C=C\CC,True,0.4136396804400309,70.135,1.9725,1,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC1(c2noc(CCCC3CC3)n2)CCCCC1,True,0.8710059073703271,249.35799999999992,2.9204000000000017,5,64.94,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cc1ccccc1,True,0.4588062796575454,92.141,1.99502,0,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC/C=C/CC,True,0.4504228125641927,84.162,2.3626000000000005,2,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC/C=C/CC1CCCC1,True,0.5232303018953305,138.254,3.5329000000000024,3,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(C)CCC,True,0.4504228125641927,84.16199999999999,2.3626000000000005,2,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C1CNC1,True,0.4117456116182956,57.096,-0.0203,0,12.03,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1ccc(C2CC2)c([C]2CCCN2)c1,True,0.748552712128893,186.278,2.827490000000001,2,12.03,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(CC1CN1CCC(O)CC1OCCO1)C(=O)C1CCCCCC1,True,0.498209959053379,368.51800000000026,2.003499999999999,9,62.01,1,5,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cc1ccccc1C(N)=O,True,0.615094781152428,135.166,1.09392,1,43.09,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(CCCCCn1ccnc1)CC1(F)[C@H](CO)OC(F)(F)C(F)(F)C1(F)F,True,0.452634452478732,435.384,3.338100000000002,10,50.52000000000001,1,5,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OC[C@H]1O[C@H]1C=CC=CC=C=C1OCCCCCO1,True,0.4796110383484188,264.3209999999999,2.0721,4,51.22,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NCCCC(=O)O,True,0.5200092163601909,103.12099999999998,-0.1900999999999997,3,63.32000000000001,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COc1ccccc1CO,True,0.664708696108545,138.166,1.1874999999999998,2,29.46,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCNC(=O)N=c1cc[nH]c2ccc(Oc3ccccc3)cc12,True,0.7762464911172383,307.353,3.5904000000000025,3,66.48,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCN,True,0.5124148721749513,73.139,0.7452000000000001,2,26.02,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C[C@H]1CCCCN1C(=O)C/N=C1/NS(=O)(=O)c2ccccc21,True,0.8865409530807161,321.40200000000004,1.1260999999999997,2,78.84,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]1CCC[C@H](c2ccccc2)C1,True,0.5875304738474997,159.25199999999998,3.548490000000002,1,0.0,0,0,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCn1ccnc1S(=O)(=O)N[C@H](C)CO,True,0.7219650769546629,233.293,-0.4379000000000001,5,84.22,2,5,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(O)CC,True,0.4648626674437459,72.107,1.4681,1,20.23,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCNCCCNC(=O)CNC(=O)CC,True,0.483750248162649,215.297,-0.3715999999999995,8,70.22999999999999,3,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCNCc1cccc2[nH]ncc12,True,0.6215732450572365,191.234,0.6447999999999997,4,60.94,3,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C1[CH]Cc2ccccc21,True,0.5226420373999973,131.15399999999997,1.62969,0,17.07,0,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N=C(O)OC[CH][C@H](O)[P]PPCOCCOCCOCCOOCCCCCCN,True,0.0400520865460048,490.41100000000057,2.6262600000000003,24,145.71000000000004,4,9,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCCCCCCCC[C]Nc1nonc1NC,True,0.3782839958822097,294.443,4.872990000000003,14,62.98,2,5,True,0.999996205396312,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCOCCOCCOCCOCCONPCOCCOCCOCCO,True,0.0872725757343685,447.46200000000033,-0.8405999999999954,26,126.33000000000004,3,11,True,0.9999859527342108,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O[C@H]1CCOC1,True,0.4428375297106922,88.106,-0.2323999999999999,0,29.46,1,2,True,0.999914658800157,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#CCNC(=O)C(=O)Nc1ccc2nc(C3CC3)oc2c1,True,0.6583411555018815,283.28700000000003,1.3930999999999996,3,84.23,2,4,True,0.9500000021563,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNCOCN[C@@]1(C)CCOC1,True,0.4512334803045305,174.24399999999997,-0.0939999999999996,5,42.52,2,4,True,0.95,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC1CCCCCC1,True,0.474993618140869,113.204,1.6679,0,26.02,1,1,True,0.9473684210364922,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=NC1=CCCCCCCC1,True,0.5097054353934377,151.253,3.3152000000000026,1,12.36,0,1,True,0.947368348334896,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#C[C@@H]1CCCN1C,True,0.4140868525355898,109.172,0.7138,0,3.24,0,1,True,0.9405376936143068,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cn1cncc1Cn1nnnc1Cc1ccccc1,True,0.6977861152705007,254.297,1.0456999999999996,4,61.42,0,6,True,0.9000000046632484,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Oc1ccccc1C(=O)O)c1cc2ncccc2o1,True,0.5868532159580453,283.23900000000003,2.7452000000000005,3,89.63000000000001,1,5,True,0.8388572526003696,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN1CCC[C@H]1C#N,True,0.4563964498192691,110.16,0.6041799999999999,0,27.03,0,2,True,0.7542308143283184,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN1CC1,True,0.4022676918679091,71.123,0.3218999999999999,1,3.01,0,1,True,0.7500002723358262,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C1CN(c2noc(C3CC3)n2)CCN1,True,0.7361889266251608,194.238,0.3565999999999998,2,54.190000000000005,1,5,True,0.7500000097653263,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN(C/C=C\Cl)CCCNC(=O)C(C)(C)N,True,0.6579917185531856,247.77,0.9143000000000004,7,58.36,2,3,True,0.75,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNCC[C@@]1(N)CCOC1,True,0.5721415102649036,144.218,-0.2863000000000002,3,47.28,2,3,True,0.7222078358185805,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC[C@H]1C[C@@H]1C,True,0.4558533501359529,84.16199999999999,2.0524,1,0.0,0,0,True,0.7000000000000001,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCC=C1NCCCCS1,True,0.6952149670621383,199.363,3.524700000000002,4,12.03,1,2,True,0.7,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(C)CC(=O)NC[C@H]1CCC[C@H]1NC(=O)C1(C(F)F)CC1,True,0.7579264952398196,316.39200000000005,2.4789000000000003,7,58.2,2,2,True,0.6499999994816509,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(NC(=S)Nc1cccc(F)c1)c1ccc(-c2ccc(Cl)c(Cl)c2)o1,True,0.5597475041795312,409.2690000000001,5.519300000000001,3,54.27,2,3,True,0.6499999844246526,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NCCN1CCC[C@H]1CO,True,0.5559546234690379,144.218,-0.5982000000000001,3,49.49,2,3,True,0.6465490623781139,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]1CO1,True,0.3526493308967861,43.045,0.17839,0,12.53,0,1,True,0.6362656715750475,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C[C@H]1[C@H]2CC[C@H]1C(CCN(CC1(O)CCOCC1)c1ncccn1)C2,True,0.8589802954169077,345.487,2.8968000000000016,6,58.48,1,5,True,0.6315807538411009,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
